,Adventist movement (Sunday observing),African traditional religions Ethnic,Ahl-i Hadith,Anglican,Armenian Apostolic Church,Baptist,Brotherhood of the Cross and Star,Buddhist,Byzantine Rite,Catholic,Chinese traditional religion,Church of Sweden,Confucianists,Cypriot Orthodox Church,Druze,Dutch Reformed Church,Eastern Orthodox,Ethiopian Orthodox Tewahedo Church,Ethnic religions excluding some in separate,Evangelical,Evangelical Church of the Augsburg Confession in,Evangelical Lutheran Church of Brazil,Evangelicalism,Free Church,Greek Byzantine Catholic Church,Hindu,Hoahaoism,Iglesia ni Cristo (Church of Christ),Islam,Jainism,Jehovah's Witnesses,Judaism,Maronite Church,Methodist,Mormons,Netherlands Reformed Churches,Orthodox,Orthodox Church of Greece,Orthodox Church of Ukraine,Other Christian,Other syncretists,Pentecostal and Charismatic,Presbyterianism,Protestant,Protestant Churches without free churches,Reformed Church in Romania,Roman Catholic; Latin Church;,Russian Orthodox Church,Serbian Orthodox Church,Seventh-day Adventist Church,Shia,Sikhism,Slovak Greek Catholic Church,Spiritism,Sunni,Taoism (Han Chinese),The African Church,United Evangelical Church in Nigeria,Vietnam Ancestral worshipping / Tradition,Vodou,Yiguandao,Zion Christian Church
Evangelicalism,0.2995216528758441,0.24846935202029,0.12523054265974398,0.11743436788695964,0.23816825228741673,0.13129736525689725,0.2579962751640844,0.14967392254577128,0.26558330629406607,0.2009785856808309,0.2411195372164281,0.04592580615535152,0.25142289982047883,0.26661094054375606,0.2733340747034001,0.2659310391534894,0.12073203355483544,0.36807372148826684,0.2697766470205706,0.08181020661406573,0.28072243397072766,0.37479590032779947,0.0,0.1431501450964126,0.32229082631346506,0.11775398661228786,0.02788852214893659,0.16055286682767841,0.13306109345470193,0.09175946556259881,0.17220432850942666,0.2112945087163495,0.27354582125598653,0.0551333004587616,0.08219008003169778,0.25850602968126773,0.23139823575049487,0.2572502156368649,0.27275610892410507,0.15758280108609873,0.2384127292567073,0.16877075819339452,0.06124648966898817,0.09947184902087698,0.321244481204506,0.24214680509462003,0.07229532702501451,0.2717403446184371,0.26977694890773624,0.11750805875515824,0.034102418518734884,0.05692373446767391,0.3039088475099567,0.12902845242305933,0.17357176422470613,0.19796435734488932,0.05784677237208608,0.5022096270202229,0.06912433481985326,0.23731845676859153,0.0750804377212069,0.24733011191232426
Free Church,0.07755887347159611,0.045731532736668204,0.15017605086798125,0.05175711189603881,0.08463581731798772,0.04140493920885154,0.048214008272103155,0.030293926087796078,0.08280900612771194,0.048849587803793774,0.08561516680511072,0.07368221558189936,0.08055071967975416,0.0802770561819388,0.11885293193560742,0.06686381624672864,0.050992274505515335,0.13771400157625674,0.0779101491415493,0.01854395576132076,0.08567562542713418,0.14300047996047688,0.1431501450964126,0.0,0.10704607211944935,0.03165767291652273,0.16778311162359735,0.02681989316328623,0.06299876274898399,0.025653106138662778,0.009101461860510184,0.053309262753301924,0.11837520621782051,0.049657240417858205,0.038520737082999905,0.05289121075925248,0.04914231925187735,0.09634844702472867,0.08667744387802521,0.03293291942644015,0.05587569503709896,0.00821265918887886,0.05314076617408016,0.014151486110038311,0.10246314814663471,0.08142569744060546,0.04763318638058678,0.08206120628120343,0.08523057436839379,0.029534450846197234,0.1513565031306914,0.06864041638635808,0.11044956310678496,0.010450793320237007,0.061639739253229006,0.045882619391368194,0.040226037363243226,0.4307619436239233,0.2118373451652098,0.08085254770394974,0.026088530342721163,0.057651260613595746
Greek Byzantine Catholic Church,0.009852833264243962,0.06528802398822535,0.27630590475527034,0.16759403588022231,0.10468633404157147,0.09195378002848413,0.07635696815208821,0.10078231115121161,0.05355540076448305,0.11092542589958189,0.1071987830522124,0.19836626594412116,0.09144933702753821,0.04843631892254969,0.1361226194582354,0.023160260027378747,0.16627423919448564,0.011517638698895728,0.03205688640205167,0.1319990528367329,0.01762267589188183,0.014841165165617839,0.32229082631346506,0.10704607211944935,0.0,0.1314744945136935,0.34665224486760826,0.09457838680270705,0.17060920404559263,0.15195269670741082,0.07938825900947918,0.09785691609626578,0.13592835240295656,0.18843739262580875,0.13135038065534124,0.03301141232175712,0.06722745783342636,0.12485908967878008,0.034026769353809494,0.08320211363401948,0.08932687284237699,0.11167596548381713,0.19596370773771493,0.11761253500495679,0.0010222642699463766,0.10548813979611606,0.1559697604306727,0.031163396087760722,0.03999522287794678,0.10140346089809864,0.3324693647341555,0.1927679822278998,0.0039355280720310025,0.09521839792173778,0.15054561055277874,0.09323754195744287,0.164857906306737,0.1414802040065198,0.3591357490123265,0.10260212318310506,0.15250878625263112,0.09329937136588214
Hindu,0.1195132764085987,0.0862873221888685,0.09244682606768288,0.012768505434754902,0.07886650300339519,0.04242197258096337,0.10016871532630511,0.009661483554321766,0.0670755919700057,0.04541774845787975,0.07359642320621793,0.03690052548032607,0.06512418228980425,0.06793553057434475,0.0881307687346089,0.08282179937328982,0.01500879210147506,0.18051165535170852,0.07299212257354569,0.01864563973549427,0.08548407878240936,0.18773879695431214,0.11775398661228786,0.03165767291652273,0.1314744945136935,0.0,0.10974184325468886,0.014839653500733121,0.01955612596670863,0.00809217133622322,0.03104818239472532,0.029695734134797647,0.08828276832970783,0.022842439657708994,0.03239415284339104,0.0806433578700886,0.05369491254483554,0.06753864541210124,0.07643880655476697,0.021487695478694255,0.08840290201321661,0.04689710133603091,0.01960082226286416,0.01218755616179183,0.12963499962165176,0.07393643552324827,0.013856458383202206,0.07470899133905572,0.07269357745354668,0.02024371734374139,0.11172971737018356,0.02621732750710894,0.1210540524685594,0.016748288991617972,0.02483944538301715,0.024148256601260652,0.034609423048421746,0.432233833159685,0.13409835858553326,0.07398265747304116,0.018016863804485823,0.10813550783172834
Hoahaoism,0.3338237485536992,0.280082205190589,0.10088486462247308,0.10279503955285606,0.25241325216445337,0.14040900742925394,0.2934054382796817,0.14172246641295236,0.2597153933699651,0.20796000049871502,0.24281929436908722,0.058214333245113804,0.24328501500216632,0.2619361278820094,0.2516072437141717,0.28847866119580184,0.10853743606099021,0.4008003291769892,0.2723136660656183,0.09882221442573876,0.2904353676690055,0.4085479896063612,0.02788852214893659,0.16778311162359735,0.34665224486760826,0.10974184325468886,0.0,0.15894734866821178,0.10992103206089533,0.09464051654718844,0.19311732799597162,0.199259443247689,0.2518318908076282,0.053643026012743615,0.09273797689760734,0.2838314393014691,0.24132890509487773,0.23528374698425816,0.27665904079924963,0.16164889132370203,0.26721458005914794,0.19831188794978222,0.053099942427167694,0.11296653379530718,0.34437073204555047,0.24321049416709808,0.067961923586412,0.2746662130613888,0.2705958176949554,0.12470046950064342,0.034699325385372064,0.04558742167835923,0.31962529595198497,0.1472596559417259,0.15514004848185287,0.19062958526928395,0.07154028125128785,0.4685646887469949,0.02741431788476182,0.24543294316983078,0.08537658793087326,0.2910720386859378
Iglesia ni Cristo (Church of Christ),0.08452026020768555,0.06779384274180515,0.11821651989634754,0.03203392179176102,0.07879258214383074,0.033069230471917774,0.07930005833020197,0.011902449783598492,0.05014761439500759,0.039064504406364615,0.07021341148129832,0.0722880717552171,0.05649680360785488,0.04809504193613485,0.08568194501563466,0.059431160760817,0.029655183162699075,0.13675990538785524,0.04981894997605547,0.025837296545044956,0.060277124983047235,0.14349161959473777,0.16055286682767841,0.02681989316328623,0.09457838680270705,0.014839653500733121,0.15894734866821178,0.0,0.030393962131192723,0.025260072751849834,0.020819485900191375,0.02253342697911276,0.08486797049248539,0.052795752114605694,0.039240497294141106,0.05608935007705869,0.03979386744792327,0.06269112797189745,0.05751294547213044,0.012090762999330675,0.07366486068052593,0.03927504260298948,0.04917476766960581,0.017374707220403275,0.09056871497862011,0.06593132905846438,0.036681407237456005,0.05303339536993703,0.054863827858118074,0.017658521736098987,0.14935283946642844,0.05723759395596652,0.09157671305982455,0.015354778963639893,0.0319126742496535,0.023145748763209545,0.04536570416758713,0.42738890210564007,0.1814343394621404,0.0710528078534789,0.03684122570281302,0.0944801722108555
Islam,0.16203280707356477,0.11576636394243033,0.05109863292611964,0.012223722316633961,0.09567600505179223,0.07546528526105813,0.13150222008938092,0.02932695823121794,0.07911500859952425,0.05340465188188325,0.0776185487154941,0.06559635036499908,0.06649195611593946,0.08023871804379352,0.07031212119070337,0.11677096922366004,0.014733446898235164,0.22599390783117587,0.09282817786393406,0.043259957408061815,0.11358436865862988,0.23401400657694754,0.13306109345470193,0.06299876274898399,0.17060920404559263,0.01955612596670863,0.10992103206089533,0.030393962131192723,0.0,0.02531755033486863,0.06895364593880605,0.03377746605333602,0.06909239836158729,0.04575277069747604,0.06275007516606952,0.11276396585297767,0.07237446021576253,0.05402416652421908,0.10078187841772712,0.0340459933289882,0.10855130458934299,0.07634082443686406,0.028525242727943885,0.040358451318155304,0.16743951569367427,0.07468191597906695,0.03512401605739851,0.09638039899738908,0.09368358074681152,0.0483925758612138,0.10759831576835563,0.04817216723843111,0.1529766616570854,0.048332384078815925,0.010063076484961088,0.03719857044648835,0.05958720815759642,0.44574288450942373,0.1239547799627959,0.08367218667764152,0.045856806164492114,0.13752061895043993
Jainism,0.13351019150706,0.08756216663416369,0.0912764541802767,0.014692858913634475,0.08470126161160807,0.04683880115073018,0.09780950828756778,0.021620804806086726,0.0897428821956673,0.04830596254563633,0.08169540568095852,0.03334861913803646,0.07922083588699172,0.0901720044024483,0.1026270244921246,0.09921603497172231,0.0172235918425554,0.19857004198377828,0.0950161387649932,0.012269070010674283,0.10834092089850163,0.20553226287560217,0.09175946556259881,0.025653106138662778,0.15195269670741082,0.00809217133622322,0.09464051654718844,0.025260072751849834,0.02531755033486863,0.0,0.03401803080505999,0.04580011887134975,0.10251387303796723,0.015124538757532826,0.031102331504529478,0.0920942780909246,0.06501056501636801,0.08428724952785842,0.10011444271732708,0.03089616509960068,0.0851707702183463,0.03886149306510474,0.012694587394391133,0.010692480002992949,0.14934186549784423,0.08076850020950552,0.016784096459516392,0.09774472392680088,0.09625562751676761,0.028070678583706685,0.08923477740808461,0.026760526548160805,0.1420307193572168,0.017985953912331206,0.03272944958271888,0.04055776282607436,0.025562502821843736,0.4407530478606799,0.13353567635119723,0.08050439571832164,0.010307403314372974,0.10092006562084764
Jehovah's Witnesses,0.056925578992385546,0.04453419331880594,0.1662036372133895,0.060204493944478917,0.08577410809840251,0.0328862865412177,0.04879871560155374,0.0267657209919266,0.06644238958698008,0.04875365344883221,0.08528131716795294,0.0831806966454897,0.07532720609903373,0.06297034617408624,0.1162149723846042,0.049987703218046735,0.060871822957671455,0.10852578271526188,0.058169867802710086,0.028100778659523623,0.06284639439580118,0.11375866746359933,0.17220432850942666,0.009101461860510184,0.07938825900947918,0.03104818239472532,0.19311732799597162,0.020819485900191375,0.06895364593880605,0.03401803080505999,0.0,0.044906670036299355,0.11564706985274431,0.06274168314669445,0.03994670844218711,0.0405152632377637,0.042882709053987174,0.09144431505715446,0.06660609654207761,0.02456596279323697,0.05859697252457923,0.01715633671456727,0.06766726604141907,0.019342423749908848,0.07484046151802094,0.08064651732160233,0.05216774254950154,0.061764454150518,0.06631636158517247,0.02629170676136702,0.17744272246786957,0.0760326512477247,0.08612319524104439,0.008151597387136162,0.0634410769011997,0.038807327820024114,0.04916397411004795,0.4257435678386615,0.22529187546155116,0.08125580077505594,0.037692347652056125,0.0636683741822757
Judaism,0.08893699891561789,0.05412911423668137,0.1254649999464154,0.03155810668705612,0.04241392508220739,0.08817678060658078,0.06903014386627775,0.02308948402886238,0.02247168607757709,0.015854874094541622,0.030198797295633715,0.10844881251885867,0.018454587277642043,0.023132864366114392,0.03424780227879068,0.049304673586098434,0.034957911745570905,0.14936019853842514,0.031394144500638155,0.06336544536346334,0.04755096847675895,0.1569475583344339,0.2112945087163495,0.053309262753301924,0.09785691609626578,0.029695734134797647,0.199259443247689,0.02253342697911276,0.03377746605333602,0.04580011887134975,0.044906670036299355,0.0,0.03388241781152987,0.08581329324985908,0.09086362446154138,0.04687654166364008,0.017091946936014193,0.017899703267747497,0.037253436539873175,0.03363965311762442,0.053239624370776215,0.05367821522549953,0.07101835658279745,0.05232691070686502,0.09503075916963197,0.02856268352481519,0.06595301642466996,0.03403296923592385,0.03204228360446501,0.06084279199858831,0.1997728508785048,0.09290886333053693,0.08798255874091829,0.04401268633716604,0.020298590378983038,0.005082376492279496,0.0988849335136133,0.4331142706143603,0.2186152498514947,0.03366989788063563,0.07083914431867676,0.07865443986957514
Maronite Church,0.12727703669402546,0.07201384995229239,0.13402721385123964,0.06618193034655562,0.03833249232022222,0.17370782115079572,0.08848156395223852,0.0827186902253469,0.03323203773608766,0.03662200007250953,0.018087543462811377,0.18317947718512184,0.013789460864437239,0.0357587064676617,0.0007251631617113033,0.0770930835106092,0.0695285791440735,0.1945016574303897,0.0508134135508357,0.1336581239133014,0.07347821551276444,0.2027752900550257,0.27354582125598653,0.11837520621782051,0.13592835240295656,0.08828276832970783,0.2518318908076282,0.08486797049248539,0.06909239836158729,0.10251387303796723,0.11564706985274431,0.03388241781152987,0.0,0.15246223537791684,0.17439368339522288,0.07312636336024005,0.04231388004679849,0.008367520722170953,0.05813523579962561,0.0969279407894962,0.0562519168790944,0.1056975499187127,0.12198354266883851,0.12179160777040125,0.13356174746777813,0.016862178406138236,0.1336866053449401,0.054017543173274854,0.04996578723579137,0.13724046337317117,0.25488142119477536,0.16310578219454586,0.09670107187823938,0.11624732906983486,0.049845258223922995,0.04427627353378014,0.1766730384787942,0.21139999999999978,0.26787365930853996,0.025238310611444766,0.14040744637842245,0.08563078019144947
Methodist,0.1719042137472883,0.13338092175839697,0.0921218467714485,0.033443629596828874,0.12839501905655543,0.05029395784949071,0.14623155032073845,0.038015581706853645,0.13008652000800833,0.0947877981278681,0.12911286236797861,0.012333006600704268,0.1253360924043315,0.13128577789323817,0.1520842725513463,0.136345944160905,0.038877449787048136,0.23615861896114118,0.13454185863700335,0.016054285822904652,0.14491026208318794,0.24313445062467878,0.0551333004587616,0.049657240417858205,0.18843739262580875,0.022842439657708994,0.053643026012743615,0.052795752114605694,0.04575277069747604,0.015124538757532826,0.06274168314669445,0.08581329324985908,0.15246223537791684,0.0,0.023811100246689112,0.13308542032615786,0.10654187330216207,0.1307417730667398,0.1363847536562017,0.05181845761037719,0.13597929527261837,0.07492899009513618,0.007828420484200497,0.020277939244641916,0.18766140133590986,0.1308834633454158,0.007805149065167387,0.13576577543517726,0.13350771137066572,0.035842225733959655,0.06850983106887978,0.00736706770885436,0.17564655843781735,0.03641345844356741,0.0680776191299294,0.07374837527045779,0.01882283140641386,0.4361759160273643,0.08634333316456762,0.12676284560737303,0.007092232018715198,0.1496020351363226
Mormons,0.11867993341444803,0.11984022634961036,0.1244817880695427,0.060837965588618446,0.15227718725427458,0.011509987501796205,0.1276260953855069,0.03959929979776202,0.12063790974962463,0.10753834620730966,0.14932980584142055,0.03075260771246294,0.13616047447416219,0.11696680313631304,0.1750319571810348,0.10981902511970779,0.06556746430920113,0.16252386984457765,0.11173118571411582,0.01468383022506697,0.11477513618497502,0.16807048345070247,0.08219008003169778,0.038520737082999905,0.13135038065534124,0.03239415284339104,0.09273797689760734,0.039240497294141106,0.06275007516606952,0.031102331504529478,0.03994670844218711,0.09086362446154138,0.17439368339522288,0.023811100246689112,0.0,0.10610949555561959,0.10496851587587498,0.14851272982897548,0.11913090407350779,0.03687001520091664,0.1334475015080702,0.06755831135624597,0.034388608269589095,0.016243430314246427,0.12746036960609408,0.14486778941363515,0.017097638355966793,0.11452426467029227,0.11934019526392389,0.010527815121893946,0.09014667807600389,0.02311758103080227,0.13378983436732614,0.021110196452481855,0.08585526493396818,0.08164518818698664,0.009587829025016068,0.4261570190949289,0.11234037998568473,0.14688201766687473,0.01795575008775671,0.14475402498912945
Netherlands Reformed Churches,0.014715871376231898,0.008972217218464551,0.2125236446891809,0.10478786649642967,0.04157984611941539,0.09103279615020576,0.0172730852924293,0.06294837420930645,0.021103896103896087,0.04671102770329596,0.04352336350384412,0.1507274494714426,0.03371028150386273,0.018483681029196584,0.07338458353854829,0.00434009576308978,0.10372201755039578,0.06507326007326006,0.012961512940916726,0.08336894014284178,0.015133203689860467,0.07051876582684953,0.25850602968126773,0.05289121075925248,0.03301141232175712,0.0806433578700886,0.2838314393014691,0.05608935007705869,0.11276396585297767,0.0920942780909246,0.0405152632377637,0.04687654166364008,0.07312636336024005,0.13308542032615786,0.10610949555561959,0.0,0.016333909769293203,0.0652025401888944,0.018203698526255935,0.05591798639182762,0.024536223684602402,0.0491518040190901,0.1344311741019126,0.07166081615799177,0.03083042408089672,0.04134530935177468,0.11292170448054932,0.015025124268821745,0.01866535763503921,0.0792342559931951,0.2683815210544738,0.14724553988333686,0.019464796663917577,0.05396714692526398,0.09083633767113067,0.04514343301588649,0.1209806861897481,0.14446329192546584,0.31345539222040425,0.0390704194645061,0.09937195953625429,0.028788317411303062
Orthodox,0.051430474287616476,0.01967199298146542,0.16752073678161908,0.06281222462433945,0.022266461623294143,0.09906484844169876,0.031722122390583966,0.04224423616379908,0.014817319263101491,0.01738652596476219,0.020835038771634125,0.12715092037020762,0.013872750452025615,0.014977562120418534,0.042259719986462906,0.020118096853784375,0.06243804618260539,0.11251099781615082,0.017374545049821135,0.0717105684357225,0.027456560101939056,0.11931590788052901,0.23139823575049487,0.04914231925187735,0.06722745783342636,0.05369491254483554,0.24132890509487773,0.03979386744792327,0.07237446021576253,0.06501056501636801,0.042882709053987174,0.017091946936014193,0.04231388004679849,0.10654187330216207,0.10496851587587498,0.016333909769293203,0.0,0.02894847261871574,0.02100028839754804,0.045252164740508145,0.02451268988385111,0.0440021971879016,0.09949443880319028,0.06068848590623337,0.06547076565873487,0.020816539437610176,0.08999496807382755,0.019223951639736014,0.01832488431109056,0.07525705247388971,0.23292594038046288,0.12102309635462671,0.06454585620860868,0.049402834536655095,0.05095246971645458,0.01713621699231287,0.11306023856181369,0.42993960910518,0.274165451354019,0.019075714352211195,0.08185709390895483,0.038979323288864894
Orthodox Church of Greece,0.11662025390169016,0.06705317488080922,0.13156759934530723,0.053185066397500154,0.04015977785009107,0.14657151845463007,0.08357637643997871,0.06038407715081449,0.027379301505475483,0.02714087129957016,0.021633604946958485,0.15947212842244166,0.012538620224189017,0.029624822339098522,0.008732855060173877,0.06844296356851678,0.055740701522634405,0.1820635996929459,0.04337409539721613,0.11169003099366313,0.06464593361519563,0.19020693063409386,0.2572502156368649,0.09634844702472867,0.12485908967878008,0.06753864541210124,0.23528374698425816,0.06269112797189745,0.05402416652421908,0.08428724952785842,0.09144431505715446,0.017899703267747497,0.008367520722170953,0.1307417730667398,0.14851272982897548,0.0652025401888944,0.02894847261871574,0.0,0.050040572420511804,0.07397699943085281,0.05777363247823958,0.08781989399235747,0.10467608343413735,0.0991410414187494,0.12240943267258987,0.020526185234887605,0.11088728318714605,0.04632937190063942,0.042480287180374963,0.1122264921682427,0.23934653096447284,0.14009930594068923,0.10960084199155494,0.0935893334599762,0.03579130706711874,0.026079893970093953,0.15264984027002831,0.4544566985789075,0.2500181670644567,0.028165670003588435,0.11799190383159035,0.08667392390445394
Orthodox Church of Ukraine,0.03490898540403493,0.04323803791754442,0.19705364498790723,0.0953613915598261,0.036777460690504124,0.0995859787504386,0.061289032569242834,0.053573957795171344,0.005321422651813195,0.05350249096090983,0.037506504018037755,0.14663035382873457,0.02586512441405653,0.005789742806566065,0.05718876257856431,0.008344939614341535,0.09159739285162508,0.07724546989783769,0.002604578502463641,0.10009518854143291,0.0029855202268995024,0.08379505819136934,0.27275610892410507,0.08667744387802521,0.034026769353809494,0.07643880655476697,0.27665904079924963,0.05751294547213044,0.10078187841772712,0.10011444271732708,0.06660609654207761,0.037253436539873175,0.05813523579962561,0.1363847536562017,0.11913090407350779,0.018203698526255935,0.02100028839754804,0.050040572420511804,0.0,0.0519110337647208,0.05544301567729432,0.08972442232043311,0.13425878759139978,0.08499368574348387,0.035538889630479256,0.04179449991632727,0.1065845551358812,0.0008465608465608708,0.00046680736885514263,0.08303093043483642,0.272421534129739,0.13898792843695526,0.013487982638278837,0.07362884035166661,0.0789173559321211,0.03214439039329885,0.13924221795751204,0.14562846032395768,0.29148787528319925,0.035878930903902054,0.11235117379789046,0.07198727866597898
Other Christian,0.07654113136279869,0.07345502839518504,0.10281326052117326,0.04279281713755879,0.08161296155778165,0.029385983989483642,0.08716080573871357,0.014453889821445397,0.05163974546553111,0.05243920453276778,0.07837129810117396,0.06434107052632923,0.0656781243305327,0.050375682146166625,0.09698713467797081,0.053769851235337396,0.03832889559848427,0.12396883344019508,0.04869261187679209,0.02765342947189019,0.05345388546398566,0.13040015392166074,0.15758280108609873,0.03293291942644015,0.08320211363401948,0.021487695478694255,0.16164889132370203,0.012090762999330675,0.0340459933289882,0.03089616509960068,0.02456596279323697,0.03363965311762442,0.0969279407894962,0.05181845761037719,0.03687001520091664,0.05591798639182762,0.045252164740508145,0.07397699943085281,0.0519110337647208,0.0,0.08388176405510386,0.04975615907541687,0.05318380744800126,0.019471185812798466,0.08172787940836966,0.07773825315498277,0.035346370373344274,0.04970994434253605,0.05114109465307615,0.018598817984239003,0.14600085342737518,0.05588663141378907,0.08278819688538332,0.01932124231659302,0.032197245437955505,0.028022462493727147,0.045684198844700936,0.4260826978847159,0.17805921057290458,0.07739938617817642,0.03707505256891381,0.10027214254288343
Other syncretists,0.060345442474720075,0.009409339432735388,0.19020229122773077,0.08810985009036822,0.023874994544105486,0.13040318961650169,0.011388345292454851,0.08377023846165642,0.04573398597652391,0.023150214963415263,0.022305684056245143,0.16574404048578942,0.03045445861393701,0.04403042681603538,0.056861247172665684,0.040328967865199704,0.08845903602914582,0.12557621999682086,0.04582419338760772,0.09441511281927474,0.05838016816973816,0.13151054032699447,0.2384127292567073,0.05587569503709896,0.08932687284237699,0.08840290201321661,0.26721458005914794,0.07366486068052593,0.10855130458934299,0.0851707702183463,0.05859697252457923,0.053239624370776215,0.0562519168790944,0.13597929527261837,0.1334475015080702,0.024536223684602402,0.02451268988385111,0.05777363247823958,0.05544301567729432,0.08388176405510386,0.0,0.03571121281476625,0.12257162978349553,0.08591485007717321,0.08404162280770662,0.017661821108954024,0.12975224922334042,0.05065824586372527,0.05222565869318412,0.10956640408570191,0.24538185397831191,0.1620922750099652,0.06826637185114483,0.07068108475780117,0.0832145387218278,0.056746601879304095,0.13508883962222162,0.21361977736549168,0.3265367401322056,0.018949984467225855,0.10619017040959501,0.007880379874722168
Pentecostal and Charismatic,0.07762237449198021,0.03281038851758159,0.16405725349514058,0.05869454242725013,0.06936178195331275,0.06981502214406077,0.031901212536076286,0.04814577381445521,0.08317455073351995,0.03542178823843469,0.07021956734742371,0.10311220547306583,0.07176987795666669,0.08078408733783234,0.10621703812292997,0.06726833965975461,0.05773639416400067,0.14117860420939762,0.07966221739325406,0.038519056061306574,0.08947865039640024,0.14631532095987795,0.16877075819339452,0.00821265918887886,0.11167596548381713,0.04689710133603091,0.19831188794978222,0.03927504260298948,0.07634082443686406,0.03886149306510474,0.01715633671456727,0.05367821522549953,0.1056975499187127,0.07492899009513618,0.06755831135624597,0.0491518040190901,0.0440021971879016,0.08781989399235747,0.08972442232043311,0.04975615907541687,0.03571121281476625,0.0,0.07119085565496219,0.03272964424978959,0.10617041429289778,0.06538147680063092,0.07468465351953381,0.0846017210660183,0.08754245668186644,0.053303099359500505,0.177907226737519,0.09954812465942801,0.11540471801427753,0.024618891975515193,0.0657848039565315,0.04992683621510807,0.06699246643110005,0.444454152753531,0.25494766153144405,0.06520426238807264,0.046231731068156354,0.03604871979823593
Presbyterianism,0.18082774557233589,0.13038528560838572,0.07193960198985803,0.017521396544882634,0.11492369459165351,0.06143149500747168,0.14218716005062387,0.03682043556606347,0.11995242745472996,0.0762273024606032,0.10790067691619168,0.023279281931717317,0.10607442683903019,0.12115176098803755,0.12206397267928026,0.14044866707699383,0.02323700579119254,0.24672813621005418,0.129125023266611,0.023451908121963818,0.1453945625645375,0.2541482938915325,0.06124648966898817,0.05314076617408016,0.19596370773771493,0.01960082226286416,0.053099942427167694,0.04917476766960581,0.028525242727943885,0.012694587394391133,0.06766726604141907,0.07101835658279745,0.12198354266883851,0.007828420484200497,0.034388608269589095,0.1344311741019126,0.09949443880319028,0.10467608343413735,0.13425878759139978,0.05318380744800126,0.12257162978349553,0.07119085565496219,0.0,0.027191917309451204,0.19325801816486016,0.10719317146250382,0.011671220329810569,0.13185576495245166,0.1291301701741053,0.040893169325009734,0.0640785784985105,0.014031807089791003,0.1799770008231161,0.04183171703154771,0.04752511161556127,0.06392976583006857,0.027934006774485147,0.44889951770587333,0.08457229888193081,0.10892084741286548,0.01661515227145929,0.14354740008762773
Protestant,0.09872265194591152,0.07572903817897315,0.11036756944219438,0.0344007863831332,0.09263788064340603,0.02413396058153891,0.08612983777330753,0.01740604322948942,0.08333105484928326,0.06063788299531984,0.09451018998327969,0.03323224233698948,0.0873219292995626,0.08242525284758764,0.1218308995455101,0.07620478675531235,0.031802990366284166,0.15729161190913823,0.08107004129618989,0.003996403513133529,0.08739692107155228,0.16348177424303736,0.09947184902087698,0.014151486110038311,0.11761253500495679,0.01218755616179183,0.11296653379530718,0.017374707220403275,0.040358451318155304,0.010692480002992949,0.019342423749908848,0.05232691070686502,0.12179160777040125,0.020277939244641916,0.016243430314246427,0.07166081615799177,0.06068848590623337,0.0991410414187494,0.08499368574348387,0.019471185812798466,0.08591485007717321,0.03272964424978959,0.027191917309451204,0.0,0.11606264199435504,0.0939505145950049,0.016401781256538735,0.08292766912075045,0.08383691227602581,0.01004185341114163,0.10173246285570035,0.02805428437446018,0.11531920792796244,0.007548085791314877,0.0500936796283851,0.04304998522879331,0.014717582251039672,0.42889228715815964,0.14451436400864617,0.09073776089650339,0.008033338301389992,0.09384616015239441
Protestant Churches without free churches,0.008814756671899526,0.06134812545707941,0.2741603852634113,0.1653121318657913,0.10617669914064701,0.08818204675787945,0.06982119478395295,0.09969444031478689,0.05254635175189483,0.10729514169794387,0.10580860988248277,0.200178927115958,0.08895901981246031,0.04663876985305553,0.13405581953141785,0.02415926653097248,0.1651978384821937,0.011586590048756451,0.030945684677476715,0.12985374155221072,0.018641922941643813,0.014939596528266581,0.321244481204506,0.10246314814663471,0.0010222642699463766,0.12963499962165176,0.34437073204555047,0.09056871497862011,0.16743951569367427,0.14934186549784423,0.07484046151802094,0.09503075916963197,0.13356174746777813,0.18766140133590986,0.12746036960609408,0.03083042408089672,0.06547076565873487,0.12240943267258987,0.035538889630479256,0.08172787940836966,0.08404162280770662,0.10617041429289778,0.19325801816486016,0.11606264199435504,0.0,0.10194338151927439,0.15514757537691745,0.031249088450532824,0.04087852823684347,0.09900318168673469,0.32937122727592927,0.19236939433263506,0.0049940396147874905,0.09157366466523043,0.1478935665095272,0.09244103133926385,0.1610157884760321,0.14129614839880994,0.3575505966838618,0.10204361234835078,0.15189112320967,0.09038687632744051
