,Adventist movement (Sunday observing),African traditional religions Ethnic,Ahl-i Hadith,Anglican,Armenian Apostolic Church,Baptist,Brotherhood of the Cross and Star,Buddhist,Byzantine Rite,Catholic,Chinese traditional religion,Church of Sweden,Confucianists,Cypriot Orthodox Church,Druze,Dutch Reformed Church,Eastern Orthodox,Ethiopian Orthodox Tewahedo Church,Ethnic religions excluding some in separate,Evangelical,Evangelical Church of the Augsburg Confession in,Evangelical Lutheran Church of Brazil,Evangelicalism,Free Church,Greek Byzantine Catholic Church,Hindu,Hoahaoism,Iglesia ni Cristo (Church of Christ),Islam,Jainism,Jehovah's Witnesses,Judaism,Maronite Church,Methodist,Mormons,Netherlands Reformed Churches,Orthodox,Orthodox Church of Greece,Orthodox Church of Ukraine,Other Christian,Other syncretists,Pentecostal and Charismatic,Presbyterianism,Protestant,Protestant Churches without free churches,Reformed Church in Romania,Roman Catholic; Latin Church;,Russian Orthodox Church,Serbian Orthodox Church,Seventh-day Adventist Church,Shia,Sikhism,Slovak Greek Catholic Church,Spiritism,Sunni,Taoism (Han Chinese),The African Church,United Evangelical Church in Nigeria,Vietnam Ancestral worshipping / Tradition,Vodou,Yiguandao,Zion Christian Church
Evangelicalism,0.09056978088768367,0.040104267801231754,0.15264974972322837,0.06741604510171251,0.11401164087402739,0.08270255620867678,0.25128785538712334,0.05032838480594216,0.09799438729548389,0.04495584911321875,0.031056707020944516,0.0804805621888956,0.05359948573925822,0.10837841874655986,0.08428855961061374,0.05667075081559057,0.08877731653490091,0.14286573999578056,0.07628741348391416,0.0474355770462094,0.0882877071877771,0.10208737274837687,0.0,0.07294196343496243,0.0770742769812726,0.08736783168273123,0.04742042985876061,0.10789351289686372,0.08754845862962621,0.1307785328484847,0.07660544528949893,0.06141051632922988,0.08397359921092223,0.04995809822386001,0.06844601169858551,0.06388462007246516,0.06361494105511901,0.09256790891152156,0.08846253028685203,0.08368503527492294,0.18526833511333496,0.15030058538773786,0.04940605006723098,0.0654992930429899,0.07463895333070074,0.05454391870022417,0.0637417149947705,0.07915311252223137,0.08617826991480783,0.073786228489502,0.05332658351607805,0.08680919460659027,0.10119403768838812,0.05521467917885539,0.07641983533770408,0.041012852680829506,0.06476115498029436,0.39384925375137203,0.04831946508954643,0.10499816271237329,0.019191479107410023,0.21619538374188887
Free Church,0.10919335971891594,0.0984180481171273,0.16264484419310588,0.05108936319018213,0.09744752724029021,0.07347236184478316,0.18715908609158186,0.06937062577898234,0.11853789672059419,0.043898181775858774,0.0932232592812748,0.021340144919166998,0.07344890025889034,0.14003760577291596,0.10511390195238918,0.05478953417541807,0.07763901370535756,0.17213051927801362,0.08549824495959989,0.05126600844050989,0.11584136777439219,0.12343711809454777,0.07294196343496243,0.0,0.09980665103818878,0.07953774170615371,0.10555610663010719,0.07909502026367193,0.08088169584866456,0.09954036276730557,0.0588515463961699,0.05251057683568009,0.11055961675030138,0.07445807783384023,0.07082971992303595,0.06074077154927764,0.1098330289851937,0.11475420083557765,0.13666254448360482,0.08542901984812373,0.123586652631821,0.0906253480559153,0.06009840854566976,0.05177399878865533,0.0920266611293063,0.12039001243604425,0.06052994454628238,0.12644037960988988,0.11390944514611684,0.06979678524486176,0.09395520413166208,0.11001659180065285,0.15010494576815048,0.08986270148857664,0.10616990614337922,0.06715709767716145,0.08538750194694847,0.5076194973503605,0.10005465460074642,0.17528647537698563,0.06519320300313272,0.14310309880105315
Greek Byzantine Catholic Church,0.04721258072338293,0.05004830602617883,0.061325283610871466,0.043446518365819455,0.06271350717816626,0.029115643919267836,0.12226910883067969,0.03303828693261035,0.015846198724661024,0.047140401790843424,0.10170442993498637,0.11100417394122242,0.04648734930704387,0.02477761732892089,0.017398434099453665,0.061685979284841604,0.05601516816545723,0.030444281828600137,0.03913583632681908,0.054184081173176725,0.02469540688867718,0.025485163353806604,0.0770742769812726,0.09980665103818878,0.0,0.05290356540595911,0.07107190351877489,0.04943935533950523,0.029777915007471314,0.05955993638332908,0.04603717227331583,0.028254227424317553,0.023497625708643513,0.04919761306227208,0.03868880010257152,0.0650772575371445,0.02659112124128825,0.010832679908320497,0.025727751075891075,0.02286891334735909,0.11911846334631451,0.07351993572576833,0.04610314705849123,0.04475540329328356,0.04543883734555501,0.07259203067759525,0.04237618045632736,0.02471665767747523,0.024608901700058635,0.051394246602450996,0.05691056961883762,0.03405946277692653,0.044144855837447046,0.032588147017959826,0.026298717806964602,0.05234538211983611,0.061795722046464406,0.331919847490028,0.08306090946932605,0.10112908682778655,0.07161665582415623,0.11099821719562504
Hindu,0.06777652272786219,0.05542622212175338,0.09216151988715308,0.04365148839171216,0.05891799255253597,0.0339240948470343,0.1360771411573116,0.03684074445345316,0.07064977291731887,0.027688826709113216,0.09809074801433873,0.09395376785154111,0.04320360227829038,0.07697190361377301,0.0663877423534844,0.08524785562050363,0.03348178643219188,0.09033156950216158,0.07357781886374216,0.03156453970003548,0.07708665374536014,0.07008219512158538,0.08736783168273123,0.07953774170615371,0.05290356540595911,0.0,0.07392166506589613,0.03212421088773916,0.025458718250546394,0.045841574348558796,0.03280136468841298,0.04118877585631329,0.07939473041450039,0.06283058799774859,0.02998237356998414,0.08342851539016095,0.04107590797995744,0.06320191611117455,0.07420710465050019,0.05125372816296885,0.10458896129171828,0.0656938413519582,0.04979819369815354,0.027111491804315536,0.10156882058717956,0.08255998717991139,0.027074706322468688,0.06413416299025805,0.06020792600130317,0.034381112462453484,0.0651471013764668,0.02899357381435186,0.09612428031472758,0.04357201287540114,0.031112702068987235,0.04705015040682362,0.048334780091678776,0.49744473799422145,0.053878568410104556,0.1019136561219418,0.07098315103258791,0.12019448134601955
Hoahaoism,0.11949959305962274,0.058658622653127296,0.12919362708734275,0.08125031065030021,0.09173373021580872,0.07908824535068242,0.22630243357790716,0.046983350922756045,0.07087238929501287,0.06220571124129163,0.06517320107708889,0.1161281850756067,0.06212610427835071,0.11021468468961824,0.09633099393731676,0.07438417397694778,0.07519706717844037,0.13577997273912382,0.09770428811834184,0.07747461437837949,0.07396543030616323,0.11643098527856356,0.04742042985876061,0.10555610663010719,0.07107190351877489,0.07392166506589613,0.0,0.10293140496068649,0.07510795332469884,0.09889998164725407,0.08013359251683999,0.07134142929017885,0.10662815951387697,0.06061793881181876,0.07486330431188953,0.07306296157254248,0.050492125376282095,0.09091620400654082,0.06877312279382208,0.0918694343858571,0.19079752208556697,0.14418097588768297,0.06639425920568391,0.07535062391174853,0.09832645368789253,0.06794846574458653,0.08228565121416608,0.05957999814390903,0.09819384695524487,0.08437161339765263,0.07616813503427929,0.058767288237333765,0.09209650722826566,0.066719848304843,0.06384666457138571,0.051127481489519934,0.06528610238308412,0.4235244797690314,0.031858283554112035,0.09530022831427352,0.046758274650015,0.20884216767694622
Iglesia ni Cristo (Church of Christ),0.052494267936281425,0.07335940561924355,0.067178899862367,0.05660302170321298,0.04283013433572904,0.01912065496963925,0.08550115729095634,0.049741025977486114,0.06442583593211493,0.026618839711364334,0.133367655719366,0.10106681884648162,0.044657800715075406,0.05972185588233045,0.06083371814964836,0.10246227973076166,0.023382423601355916,0.0695180045992003,0.08101718672913144,0.030296268994381623,0.07322379403088214,0.050230828222196044,0.10789351289686372,0.07909502026367193,0.04943935533950523,0.03212421088773916,0.10293140496068649,0.0,0.017895626019087542,0.026255327208766256,0.019491018175637573,0.037564584268633655,0.06434663560613094,0.07672233370247977,0.02845246820023552,0.09011611253647037,0.04701677638016458,0.04356267291601079,0.06857686638645312,0.04645970914642011,0.05487760821042604,0.0259575904173605,0.0705527206825186,0.018894484519647828,0.11060062760366729,0.08275867760656425,0.025058491958394147,0.06559262521678039,0.07102708899376353,0.022730049018462747,0.056154308328436944,0.03917481572616313,0.08857904229096618,0.03900421261857751,0.0333427638630902,0.07211851927551925,0.0552125593373696,0.4956215884659005,0.08375199216008489,0.11341162819654829,0.09791943393978268,0.08159398170891861
Islam,0.04216074857762788,0.05808069041482554,0.04428206355499842,0.03819816710248124,0.05788954537081296,0.012798699592425557,0.11465907195920207,0.032462411316829066,0.04079065465270144,0.0272514127952421,0.10921793260389669,0.09788927241233353,0.04035272546397258,0.04776375069827083,0.04171727789244777,0.07269419229894539,0.02942635007340222,0.0549985502141973,0.06212969178355537,0.028870983193193454,0.05024823102554345,0.03939387890111135,0.08754845862962621,0.08088169584866456,0.029777915007471314,0.025458718250546394,0.07510795332469884,0.017895626019087542,0.0,0.039964265820571575,0.021581941489592527,0.03100858786726571,0.05067744595362153,0.05008069045882161,0.014948858216888135,0.06296557551207088,0.029051651136401964,0.031136512184414773,0.05100512268629124,0.018265600746604063,0.10008473186908468,0.04767874696513116,0.04646079102941991,0.0235750163836052,0.08070349112277947,0.07078181290693052,0.019338458943701745,0.046652800794177246,0.05247797416622179,0.017454640935994636,0.04786746463443862,0.03042827130811661,0.0727350741200261,0.026927449331989907,0.014102736212489274,0.049434357370645984,0.03846878629805205,0.49500797014658704,0.06629139302557871,0.09606935643813917,0.0748597402792043,0.10684320198793523
Jainism,0.09642202555832664,0.10441836586406511,0.07915935555498055,0.07548384027895877,0.04602374721972139,0.03717731405481419,0.06701766983559966,0.06329727153872917,0.06363726380294162,0.054671329059956864,0.16311479035017823,0.12212482744374469,0.06960198286823416,0.08053545548588875,0.08591073010749962,0.1307180618731989,0.032943924393576705,0.08130953492484838,0.10271590678830599,0.06629396602650377,0.08131322684953544,0.08142231185152637,0.1307785328484847,0.09954036276730557,0.05955993638332908,0.045841574348558796,0.09889998164725407,0.026255327208766256,0.039964265820571575,0.0,0.053228748951252264,0.058396923097458954,0.093083074078332,0.08343010177283355,0.05748490988869621,0.12344031543782802,0.06293580475772916,0.05850779359095472,0.06905245750003407,0.07331675754688818,0.05247349959256908,0.03257054435908695,0.08036945496039934,0.03949300499980477,0.12376470572558913,0.11745398686309547,0.05544783905759228,0.06480498620332639,0.0909483675200212,0.0555619332311882,0.0983684021814305,0.03992777875775341,0.092354557625103,0.07643644128585023,0.05325856581430351,0.10271936191190473,0.08248894444257607,0.44147407652695797,0.0839062538290199,0.13514624800720826,0.12917643379050667,0.06307315498875754
Jehovah's Witnesses,0.044364468353835104,0.04983885874924512,0.08273413798833673,0.04341988696695757,0.04099155636070309,0.020589933891235545,0.11985317514063304,0.041358812143623344,0.06034688393956351,0.01454707715763858,0.08633562919355824,0.0794450657102997,0.029997391254285452,0.05781025874019374,0.055523471947160445,0.06166775055135251,0.02393558550655501,0.07997485609677048,0.06327573377237478,0.018171730504312658,0.05850138585321244,0.05131165139249296,0.07660544528949893,0.0588515463961699,0.04603717227331583,0.03280136468841298,0.08013359251683999,0.019491018175637573,0.021581941489592527,0.053228748951252264,0.0,0.027797117587432266,0.06395155018911554,0.055692163571744446,0.018217431516608776,0.04622898405739617,0.03590199608020874,0.04631719224734008,0.06730203927698561,0.03799297434581545,0.08950591261612889,0.041927915135331416,0.05072184464141055,0.014339142692256942,0.09821230459985132,0.059055963778307324,0.017550382044236746,0.06585202802352158,0.06555342053173999,0.017376904027681935,0.03167271661325685,0.043726871373241584,0.08766031468976404,0.020999200384391084,0.03477778186654196,0.039892243277452034,0.03897895229268254,0.4977819874261318,0.06819223658467294,0.08536482899273756,0.0563404019821269,0.11011723807849508
Judaism,0.06560922615957288,0.05501942034625837,0.09922959901110082,0.02573456396686792,0.03940855706406716,0.021336268155656965,0.13563937565958378,0.015447992895654163,0.045953398829575096,0.01918032199255672,0.07826886569567199,0.05099623285461213,0.033110865468319005,0.047215548307348004,0.033286571221633074,0.05366480637853281,0.038737942078817623,0.07311340979278866,0.025577132170067254,0.03719355046328946,0.03779462250857384,0.04710662917239858,0.06141051632922988,0.05251057683568009,0.028254227424317553,0.04118877585631329,0.07134142929017885,0.037564584268633655,0.03100858786726571,0.058396923097458954,0.027797117587432266,0.0,0.036042893651723834,0.0423688136608124,0.038957869442775156,0.0635021181189553,0.04601711274792742,0.030591669364560967,0.04450865067988791,0.03712938566245933,0.11024264585209319,0.06677899076078574,0.03681059321277815,0.028571756723203626,0.04384490969622464,0.07693987640309961,0.019674299712400582,0.042570466440709796,0.0396767694368185,0.03974007637961679,0.06092028553864161,0.045621032925457425,0.06871308790643431,0.033416567421715185,0.04943506934330022,0.03278182465169068,0.05921333612932786,0.4717167737948189,0.061545103267373245,0.11203153412757488,0.05578049413798711,0.11278891112445792
Maronite Church,0.054824136719716254,0.07597590068481196,0.07374035156585515,0.05943386460277186,0.07242880065882139,0.04479366130864308,0.1439397223024691,0.03718782351645566,0.03481198694118642,0.055356532913535074,0.09952123764153435,0.10815565829872914,0.05427886333228878,0.01929739605804796,0.010749526327097749,0.06540912064362375,0.06656121497988725,0.04642446257943794,0.021732164703610397,0.06900551603464238,0.025258472915280848,0.01863836533068354,0.08397359921092223,0.11055961675030138,0.023497625708643513,0.07939473041450039,0.10662815951387697,0.06434663560613094,0.05067744595362153,0.093083074078332,0.06395155018911554,0.036042893651723834,0.0,0.07044326194974117,0.06358179372875555,0.07841727676440763,0.05360264535928584,0.016909095291164716,0.030403067048990325,0.03726068145937631,0.12742244225774849,0.0989468286000296,0.06524141043264217,0.0677718128071312,0.030763763011302705,0.08345496643480302,0.04719406528125119,0.027838764254683394,0.027636549968584483,0.06996215770417179,0.07734910890093387,0.06460698961532792,0.026903018162724154,0.04284874343684818,0.051556168035678224,0.055622226845549676,0.09876404131906959,0.3363152816371843,0.10789812015352641,0.14422367830277702,0.07177765992775163,0.12531489342484828
Methodist,0.08272594232065295,0.05814284171092616,0.10661573439185987,0.02841377409271226,0.09010417969228914,0.043625328449900934,0.19224000072972805,0.04147886618709366,0.06344439647323158,0.04697962054717998,0.06205296724970236,0.08145211845048006,0.06374224537580087,0.07580120796997898,0.06618152265737816,0.06354201697999687,0.06495740606835577,0.10030220197563887,0.061307251737861224,0.05245079840496421,0.05587920381973002,0.07443518574457134,0.04995809822386001,0.07445807783384023,0.04919761306227208,0.06283058799774859,0.06061793881181876,0.07672233370247977,0.05008069045882161,0.08343010177283355,0.055692163571744446,0.0423688136608124,0.07044326194974117,0.0,0.03779093916209076,0.062384676736921066,0.04865463928163541,0.06521685865280367,0.06263693920019396,0.048431790118066385,0.15626869649257602,0.11094260468976308,0.011391464078192923,0.0591439665733072,0.0664615168009329,0.07356326100847513,0.04676551188603719,0.05812603675742922,0.07200195189161364,0.054938298887325494,0.06564775769180142,0.051675245784132025,0.08943430095667644,0.05222093311240106,0.05932035315604042,0.043602861313454096,0.04792060765440356,0.48413325496788484,0.04645925850181854,0.09782324137717285,0.049349613829748534,0.16675034027783692
Mormons,0.036038715755018144,0.046573668390050935,0.06420379520722709,0.029260776596932762,0.0731657302537381,0.017906682747220324,0.13953806137860683,0.04329187909656469,0.05612242826282486,0.026896780886374008,0.08818695121888383,0.09626707861587547,0.050196359154799905,0.059290065924896974,0.055404630133403104,0.06486442120483536,0.034354279680684156,0.0720210742149634,0.07537746936772013,0.018549045256186825,0.06223398623559925,0.04843718412352836,0.06844601169858551,0.07082971992303595,0.03868880010257152,0.02998237356998414,0.07486330431188953,0.02845246820023552,0.014948858216888135,0.05748490988869621,0.018217431516608776,0.038957869442775156,0.06358179372875555,0.03779093916209076,0.0,0.046820398764055055,0.026197241015879568,0.04780094811143657,0.06662602155209293,0.024082994624403654,0.10733020980473122,0.056687253648992825,0.031107149650666268,0.021116784175193304,0.09170383502410964,0.056390987552863286,0.018967751916504325,0.06160102093520465,0.06637636451051165,0.012323201716276422,0.02966192589780006,0.03162794860149692,0.0834148087743041,0.024972604731112815,0.01959290173590044,0.04330099826632068,0.02626284848862224,0.4419036649363694,0.05858880339842391,0.08754662662643271,0.056311851759738234,0.12677721190466124
Netherlands Reformed Churches,0.05730537564364239,0.07459458083142906,0.10052913255896744,0.05726121765215101,0.10635404147149496,0.06548651179681099,0.20487931086468325,0.0619373353243441,0.06356621588114933,0.053329999522174695,0.06751637747318129,0.08545366356677238,0.061814483240169776,0.08884681610855925,0.06949425843736726,0.012701196563645878,0.07954097341469751,0.11779120812150744,0.07136193754755991,0.05233058830341577,0.05949523870547126,0.07293326511619967,0.06388462007246516,0.06074077154927764,0.0650772575371445,0.08342851539016095,0.07306296157254248,0.09011611253647037,0.06296557551207088,0.12344031543782802,0.04622898405739617,0.0635021181189553,0.07841727676440763,0.062384676736921066,0.046820398764055055,0.0,0.05997823245266657,0.08088151917429588,0.08691495951278377,0.046362487750500836,0.1627683952323016,0.11412711228593227,0.05681713060926225,0.06004534588350759,0.08062951331061373,0.08108335137347156,0.05353136769291449,0.0797277527086596,0.08589294683813936,0.05222770136662111,0.05165984638661996,0.08981942633379174,0.08526036941999825,0.04692961791083797,0.0641673912131319,0.03715389398304377,0.07028069161474182,0.40190379140379695,0.09271890760306725,0.11144045567952457,0.03411876043461504,0.1787833302255766
Orthodox,0.03728213311061489,0.029473430255657913,0.08023178297839399,0.054553842149045746,0.05968014345630893,0.03741296077930695,0.1347015788416946,0.0423017584856076,0.0376712788365008,0.03468610133498212,0.07755767408506997,0.12871596970880228,0.03266289033552619,0.03885265395873315,0.04777397436773226,0.07576663348257553,0.03450113024889427,0.04590586845810707,0.07445442276823905,0.04203062904382655,0.04451700869050104,0.042741716237261224,0.06361494105511901,0.1098330289851937,0.02659112124128825,0.04107590797995744,0.050492125376282095,0.04701677638016458,0.029051651136401964,0.06293580475772916,0.03590199608020874,0.04601711274792742,0.05360264535928584,0.04865463928163541,0.026197241015879568,0.05997823245266657,0.0,0.03404994941227265,0.03794044663993606,0.034141264373892616,0.1273426348623015,0.07650340975430087,0.05341347684864701,0.04076432025875641,0.08287067933804536,0.03944249350436044,0.03961450233562511,0.03482830503188927,0.057824881211325514,0.041216553979961955,0.04150255123489184,0.03791009485299125,0.05577177705011852,0.016049682810069254,0.018512876295161747,0.04155718857251135,0.041259626615250115,0.38620499541884096,0.06107758731853948,0.061304686275720055,0.05416167660685396,0.1308888822599472
Orthodox Church of Greece,0.050270720908487374,0.06659462416896812,0.05793884533193416,0.05825501961896402,0.05019777999168466,0.027535538206912392,0.10452558711488709,0.034712126084811896,0.01918706522210155,0.049362784618745034,0.11818678089324362,0.12459608174350173,0.048165749311848055,0.01530071675067643,0.015268514061843312,0.07925743607240995,0.04762120375848436,0.026241869004367566,0.036562448684980854,0.059853733371645484,0.02411689299563554,0.02053991572814832,0.09256790891152156,0.11475420083557765,0.010832679908320497,0.06320191611117455,0.09091620400654082,0.04356267291601079,0.031136512184414773,0.05850779359095472,0.04631719224734008,0.030591669364560967,0.016909095291164716,0.06521685865280367,0.04780094811143657,0.08088151917429588,0.03404994941227265,0.0,0.02021974798069561,0.03115641818638563,0.10651589030129355,0.06546620851826086,0.06461328309225588,0.04806969180520573,0.05132707108551555,0.07809532619077775,0.042055025969542116,0.022205248778251183,0.030425008717696107,0.05519872605284898,0.06782960727771356,0.04403050601789618,0.041113569205879906,0.03383121983761714,0.03340419315902279,0.06541778319214155,0.08077986656981896,0.44074069656132314,0.0961717479670369,0.11853951655056812,0.08759623424682128,0.09811722639111523
Orthodox Church of Ukraine,0.07154062075702376,0.08039403907289168,0.06416530169761624,0.06445462072076102,0.05089157325429777,0.04851776082063938,0.13442144055630814,0.030149111219002392,0.01856677692300766,0.0631723821692372,0.10838854400716043,0.1323019178678376,0.05630881518464067,0.025922424682490203,0.023336606138837233,0.08067554123989834,0.06060674099921096,0.04537974648800327,0.03964811370399269,0.08318001316930851,0.0093282377505653,0.029867722635930367,0.08846253028685203,0.13666254448360482,0.025727751075891075,0.07420710465050019,0.06877312279382208,0.06857686638645312,0.05100512268629124,0.06905245750003407,0.06730203927698561,0.04450865067988791,0.030403067048990325,0.06263693920019396,0.06662602155209293,0.08691495951278377,0.03794044663993606,0.02021974798069561,0.0,0.04917737814635584,0.12458785173636366,0.10012970158220615,0.06280722546993905,0.07242551214137377,0.05211578336017066,0.09475281752096172,0.05438575314639539,0.0038352389641562335,0.03141042291279014,0.07282971770505492,0.09113222502385065,0.045300074804579094,0.017318418470315136,0.04339302252604843,0.04601715712995091,0.061165609569011146,0.10402165765631699,0.3349422191659966,0.07722498634017877,0.10341207359644009,0.08541425228272669,0.12719265163612645
Other Christian,0.025559398791305317,0.06602782115540068,0.049085246214319,0.03474454308376987,0.0872825769700663,0.030458026633641708,0.127366927431062,0.04242059629322819,0.03244128340953945,0.04542238268539163,0.10666219555224071,0.09744032478011508,0.057268181593841144,0.035995805744678096,0.026885906185365654,0.04831033112964303,0.057126153142348084,0.039877021972340755,0.05050666930194273,0.04405391267531888,0.037064235532183826,0.023886066539740018,0.08368503527492294,0.08542901984812373,0.02286891334735909,0.05125372816296885,0.0918694343858571,0.04645970914642011,0.018265600746604063,0.07331675754688818,0.03799297434581545,0.03712938566245933,0.03726068145937631,0.048431790118066385,0.024082994624403654,0.046362487750500836,0.034141264373892616,0.03115641818638563,0.04917737814635584,0.0,0.12499757267969673,0.067553970436737,0.044867357908463336,0.04050025438755062,0.05631785087193237,0.08851987382471113,0.025901523132553044,0.047178160920250574,0.037617882786085334,0.03128155728497441,0.05346043771306472,0.054907958217653145,0.06287784926017964,0.02924643432532394,0.020985524295268683,0.04978230787862739,0.05641602279503753,0.4128386985245613,0.09208533257546282,0.09527497112056328,0.07233592526317893,0.11295134148033315
Other syncretists,0.11333288041473649,0.16386417792471938,0.12131324610528241,0.12164783738033697,0.082434269638613,0.09282755220670004,0.05888172621220819,0.12452044369850657,0.12665735437485404,0.09444497626997023,0.2212603993867591,0.14951752658237577,0.12165851528117456,0.12688586952125322,0.12256152325521558,0.17179451302797766,0.0820440580434781,0.12862945322986707,0.14563551647357068,0.0996778662173281,0.1305011055304584,0.10509340274692627,0.18526833511333496,0.123586652631821,0.11911846334631451,0.10458896129171828,0.19079752208556697,0.05487760821042604,0.10008473186908468,0.05247349959256908,0.08950591261612889,0.11024264585209319,0.12742244225774849,0.15626869649257602,0.10733020980473122,0.1627683952323016,0.1273426348623015,0.10651589030129355,0.12458785173636366,0.12499757267969673,0.0,0.04519077324221374,0.14031969599524602,0.07175407323970329,0.1827339431699063,0.18144208563978476,0.09348988662915289,0.12676547506372937,0.13269318782949216,0.09303580984032858,0.14873395925741503,0.11275155478378267,0.13798618962697048,0.11686163791468955,0.11509976770032226,0.16417805794996201,0.15349364736604273,0.41647606517988456,0.17069832584967545,0.1835216265658285,0.18049216168777305,0.04727333121798019
Pentecostal and Charismatic,0.07824099355127119,0.1129008344448767,0.09657821521220308,0.08309609224177823,0.05777300630974853,0.04559190725998233,0.04099830261419466,0.08669228881169716,0.08220200955113542,0.05853609404260137,0.17571071624862974,0.1221947681175593,0.08103079882173185,0.08265374451827051,0.0904462776031046,0.1282574327947232,0.04240068606555657,0.08118634118929545,0.11194401961170707,0.06656582384376941,0.09933637569557484,0.08242583265197982,0.15030058538773786,0.0906253480559153,0.07351993572576833,0.0656938413519582,0.14418097588768297,0.0259575904173605,0.04767874696513116,0.03257054435908695,0.041927915135331416,0.06677899076078574,0.0989468286000296,0.11094260468976308,0.056687253648992825,0.11412711228593227,0.07650340975430087,0.06546620851826086,0.10012970158220615,0.067553970436737,0.04519077324221374,0.0,0.10650066545810066,0.036681878073041664,0.13583148127138375,0.12484558159157472,0.057649869955183,0.10076710146022205,0.10407590323194946,0.05842731940843558,0.09242961799469711,0.08279818809757206,0.12202585316554199,0.07618219705372024,0.06573293129080106,0.11424273840285484,0.08573425238290704,0.49490386412431836,0.1270785971686674,0.14671955214066534,0.14039051891881016,0.03838298147142701
Presbyterianism,0.0749247235033117,0.05467555373743687,0.09878250896960811,0.013095785057913,0.08507944695689203,0.042162744847177885,0.19375112180585022,0.033621612190192406,0.06530841320653595,0.03901975931906634,0.06464467647307974,0.06471891978399588,0.06297619070020857,0.08140732119681923,0.054975842116173415,0.05429221187165166,0.06672272155633666,0.10401306813131733,0.05372288319305976,0.03894733158145282,0.055916283016768,0.06880490125840838,0.04940605006723098,0.06009840854566976,0.04610314705849123,0.04979819369815354,0.06639425920568391,0.0705527206825186,0.04646079102941991,0.08036945496039934,0.05072184464141055,0.03681059321277815,0.06524141043264217,0.011391464078192923,0.031107149650666268,0.05681713060926225,0.05341347684864701,0.06461328309225588,0.06280722546993905,0.044867357908463336,0.14031969599524602,0.10650066545810066,0.0,0.048223617900686834,0.06514012193959638,0.08532993325934264,0.03861149439489517,0.05885183226218723,0.056836612278046816,0.04772800629050438,0.06775217498118886,0.0430808418104555,0.08836068159128167,0.051326289246365904,0.05494367643874541,0.03946091963871032,0.05343099691809818,0.4201988508404571,0.05071188641164808,0.10568464560611256,0.04513430051529424,0.1625524363266522
Protestant,0.04565910631893061,0.05219666919310685,0.08196970129568684,0.039937673435374826,0.05066831494183827,0.021053255391220747,0.11096395579101193,0.03783589214790634,0.06332662990137347,0.01468547433888461,0.0949041648371792,0.0708800949978649,0.039549801822634074,0.06973517487192636,0.060557454667284905,0.06563184952970504,0.025002510603642152,0.07972646936521613,0.07025724435680836,0.013276146166836237,0.06918575374251312,0.05985099561251756,0.0654992930429899,0.05177399878865533,0.04475540329328356,0.027111491804315536,0.07535062391174853,0.018894484519647828,0.0235750163836052,0.03949300499980477,0.014339142692256942,0.028571756723203626,0.0677718128071312,0.0591439665733072,0.021116784175193304,0.06004534588350759,0.04076432025875641,0.04806969180520573,0.07242551214137377,0.04050025438755062,0.07175407323970329,0.036681878073041664,0.048223617900686834,0.0,0.09857101624841708,0.07252677051379026,0.016754470935944968,0.0686578921314894,0.06557720507278024,0.017012841968378118,0.03967232910965545,0.040384819857046214,0.09590126917713088,0.03228515925874206,0.031322653582619764,0.052781225190718484,0.041710720703458645,0.46954414468425004,0.06082451098270783,0.09123388074284176,0.06070781057408389,0.09353161427804213
Protestant Churches without free churches,0.09918156255017166,0.09809689706121712,0.12098611870410408,0.06258381049457844,0.10589995087257083,0.0732935801400843,0.18881742561237408,0.04196428977679177,0.04922816535621723,0.07530156695624074,0.08943263009889105,0.08691377141267755,0.07285596168817524,0.05442304491488174,0.03572223680957871,0.0543428919117428,0.10009365148139772,0.08867078856093338,0.021952054134108855,0.09861144617591222,0.04080676909687166,0.0597568330176762,0.07463895333070074,0.0920266611293063,0.04543883734555501,0.10156882058717956,0.09832645368789253,0.11060062760366729,0.08070349112277947,0.12376470572558913,0.09821230459985132,0.04384490969622464,0.030763763011302705,0.0664615168009329,0.09170383502410964,0.08062951331061373,0.08287067933804536,0.05132707108551555,0.05211578336017066,0.05631785087193237,0.1827339431699063,0.13583148127138375,0.06514012193959638,0.09857101624841708,0.0,0.11426731480817419,0.07177114052012373,0.043683006048827445,0.04465005256260749,0.10362770843167153,0.11036847414538403,0.0986340612241004,0.04406033244938101,0.07693755471733554,0.08855041180656992,0.053590914006174065,0.11917831483496559,0.3400720484016025,0.1067969672288641,0.17818232111130786,0.0722255967653973,0.15525850681032247
